,doc,subject,verb,object
4533,755,i,tell,[little]
4534,755,i,control,[sound]
4535,755,i,turn,[it]
4536,755,they,make,[reference]
4537,755,it,used,[sound]
4538,755,i,have,[coffee]
4539,755,you,have,"[to, stay, so, still, if, you, want, to, have, the, most, control]"
4540,755,you,want,"[to, have, the, most, control]"
4541,755,it,reminds,[me]
4542,755,michael,doing,[what]
4543,755,you,want,"[to, focus, so, much, on, being, in, tune, all, the, time]"
4544,755,you,want,"[to, be, feeling, the, music]"
4545,755,you,trying,"[to, stay, very, ,, very, ,, very, still, because, little, movements, with, other, parts, of, your, body, will, affect, the, pitch, ,, or, sometimes, if, you, 're, holding, a, low, note, —, (, tone, rising, out, of, key, ), —, and, breathing, will, make, it, ...,    , (, laughter, ),     , if, i, pass, out, on, the, next, song, ...]"
4546,755,movements,affect,[pitch]
4547,755,you,holding,"[note, laughter]"
4548,755,tone,rising,[it]
4549,755,breathing,make,[it]
4550,755,it,doing,[what]
4551,755,you,want,"[to, have, any, sudden, movements]"
4552,755,i,go,[gig]
4553,755,i,play,[gig]
4554,755,i,want,"[to, be, like, —, (, teetering, tones, )]"
4555,755,it,reflect,[mood]
4556,755,you,controlling,[it]
4557,755,you,have,[point]
4558,755,you,have,"[to, always, adjust, to, what, 's, happening, and, realize, you, 'll, have, bummer, notes, come, here, and, there, and, listen, to, it, ,, adjust, it, ,, and, just, move, on, ,, or, else, you, 'll, get, too, tied, up, and, go, crazy]"
4559,755,notes,come,[it]
4560,755,notes,listen,[it]
4561,755,notes,adjust,[it]
4562,755,you,move,[it]
4563,755,you,get,[it]
4564,755,we,play,[tune]
4565,755,i,going,"[to, do, "", lush, life]"
4566,756,i,saw,[you]
4567,756,i,done,[that]
4568,756,i,do,[that]
4569,756,♫,loved,[you]
4570,756,i,rented,[pat]
4571,756,i,got,[nerve]
4572,756,we,doing,[show]
4573,756,i,tell,[stories]
4574,756,i,saw,[you]
4575,756,i,made,[beeline]
4576,756,i,told,[you]
4577,756,i,writing,[pilot]
4578,756,you,do,"[theme, song]"
4579,756,pilot,go,"[remaining, a, fan, of, yours]"
4580,756,i,kept,"[remaining, a, fan, of, yours]"
4581,756,i,have,[you]
4582,756,i,meeting,[you]
4583,756,we,eating,[sushi]
4584,756,i,know,[that]
4585,756,we,doing,[show]
4586,756,i,tell,[stories]
4587,756,they,asked,[us]
4588,756,you,stand,[it]
4589,756,they,bring,[me]
4590,756,statue,lost,[crown]
4591,756,guy,turned,"[to, be, a, nazi]"
4592,756,founding,had,[slaves]
4593,756,explorers,slaughtered,[braves]
4594,756,poets,took,[lives]
4595,756,he,sold,[wine]
4596,756,they,bring,[me]
4597,756,hillary,supported,[war]
4598,756,friedman,supported,[war]
4599,756,powell,turned,"[to, be]"
4600,756,sobule,take,[it]
4601,756,i,watch,[oprah]
4602,756,which,saying,[something]
4603,756,i,like,[oprah]
4604,756,i,like,[girlfriendy]
4605,756,i,like,"[weight, issues]"
4606,756,she,transformed,"[talk, television]"
4607,756,i,call,[it]
4608,756,i,continue,"[supporting, someone]"
4609,756,she,did,[shows]
4610,756,it,promotes,[pseudoscience]
4611,756,thoughts,have,[energy]
4612,756,you,attract,[energy]
4613,756,it,has,[side]
4614,756,you,thinking,[thoughts]
4615,756,she,promoting,[it]
4616,756,i,have,"[what, to, say]"
4617,756,i,tell,[stories]
4618,757,i,have,[brother]
4619,757,i,wanted,"[to, understand]"
4620,757,i,take,[dreams]
4621,757,i,connect,[them]
4622,757,i,make,[them]
4623,757,he,connect,[dreams]
4624,757,i,dedicated,[career]
4625,757,we,asking,[question]
4626,757,we,mapping,[microcircuitry]
4627,757,i,performing,[type]
4628,757,i,woke,"[to, discover, that, i, had, a, brain, disorder, of, my, own]"
4629,757,i,had,"[brain, disorder]"
4630,757,you,seen,[brain]
4631,757,i,brought,[brain]
4632,757,who,understand,[computers]
4633,757,they,process,[information]
4634,757,they,have,[personalities]
4635,757,hemisphere,designed,"[to, take, that, enormous, collage, of, the, present, moment, and, start, picking, out, details]"
4636,757,it,categorizes,[information]
4637,757,it,organizes,[information]
4638,757,that,connects,"[me, world]"
4639,757,you,got,"[to, remember, to, pick, up, bananas, on, your, way, home]"
4640,757,i,need,[them]
4641,757,that,reminds,[me]
4642,757,i,have,"[to, do, my, laundry]"
4643,757,i,lost,[that]
4644,757,you,get,[that]
4645,757,it,gripped,[me]
4646,757,it,released,[me]
4647,757,it,gripped,[me]
4648,757,it,released,[me]
4649,757,me,experience,[kind]
4650,757,i,start,[routine]
4651,757,i,witnessing,[myself]
4652,757,i,standing,[dialogue]
4653,757,i,hear,[dialogue]
4654,757,you,got,"[to, contract]"
4655,757,i,lost,[balance]
4656,757,i,propped,[balance]
4657,757,i,define,[boundaries]
4658,757,i,asking,[myself]
4659,757,someone,took,[control]
4660,757,someone,pushed,"[mute, button]"
4661,757,i,captivated,[magnificence]
4662,757,i,identify,[boundaries]
4663,757,we,got,[problem]
4664,757,we,got,"[to, get, some, help]"
4665,757,i,got,[problem]
4666,757,i,got,[problem]
4667,757,that,connects,[you]
4668,757,i,felt,[sense]
4669,757,it,feel,"[to, lose, 37, years, of, emotional, baggage]"
4670,757,i,felt,[euphoria]
4671,757,you,got,"[to, pay, attention]"
4672,757,we,got,"[to, get, help]"
4673,757,i,got,"[to, get, help]"
4674,757,i,got,"[to, focus]"
4675,757,i,got,"[to, get, to, work]"
4676,757,i,having,[stroke]
4677,757,scientists,have,"[opportunity, laughter]"
4678,757,it,crosses,[mind]
4679,757,i,have,[time]
4680,757,i,stop,[stroke]
4681,757,i,do,[this]
4682,757,i,get,[this]
4683,757,i,got,"[to, call, help]"
4684,757,i,got,"[to, call, work]"
4685,757,i,remember,[number]
4686,757,i,had,"[business, card]"
4687,757,i,pull,"[inch, stack]"
4688,757,i,call,[what]
4689,757,it,took,[minutes]
4690,757,i,understand,[numbers]
4691,757,i,understand,[telephone]
4692,757,i,take,"[phone, pad]"
4693,757,i,put,[it]
4694,757,i,take,"[business, card]"
4695,757,i,put,[it]
4696,757,i,matching,[shape]
4697,757,i,dialed,[numbers]
4698,757,i,had,"[to, wield, my, paralyzed, arm, like, a, stump, and, cover, the, numbers, as, i, went, along, and, pushed, them]"
4699,757,i,went,[them]
4700,757,i,pushed,[them]
4701,757,i,dialed,[number]
4702,757,number,dialed,"[phone, woo, woo, woo, woo]"
4703,757,i,listening,"[phone, woo, woo, woo, woo]"
4704,757,colleague,picks,[phone]
4705,757,he,says,"[woo, woo, woo, woo]"
4706,757,i,think,[laughter]
4707,757,i,need,[help]
4708,757,i,speak,[language]
4709,757,i,understand,[language]
4710,757,i,need,[help]
4711,757,he,gets,"[me, help]"
4712,757,i,felt,"[energy, lift]"
4713,757,i,felt,"[energy, lift]"
4714,757,doctors,rescue,[body]
4715,757,doctors,give,[chance]
4716,757,i,said,[goodbye]
4717,757,light,burned,[brain]
4718,757,i,pick,[voice]
4719,757,i,wanted,"[to, escape]"
4720,757,i,identify,[position]
4721,757,i,found,[nirvana]
4722,757,i,remember,[thinking]
4723,757,i,found,[nirvana]
4724,757,i,found,[nirvana]
4725,757,everyone,find,[nirvana]
4726,757,i,pictured,[world]
4727,757,they,choose,"[to, step, to, the, right, of, their, left, hemispheres]"
4728,757,they,find,[peace]
4729,757,we,live,[lives]
4730,757,it,motivated,[me]
4731,757,surgeons,went,"[blood, clot, size]"
4732,757,they,removed,"[blood, clot, size]"
4733,757,that,pushing,"[language, centers]"
4734,757,it,took,[me]
4735,757,we,have,"[power, moment]"
4736,757,we,want,"[to, be, in, the, world]"
4737,757,that,make,[form]
4738,757,i,choose,"[to, step, into, the, consciousness, of, my, left, hemisphere, ,, where, i, become, a, single, individual, ,, a, solid]"
4739,757,you,choose,[which]
4740,757,you,choose,[which]
4741,757,we,spend,"[choosing, to, run, the, deep, inner, -, peace, circuitry, of, our, right, hemispheres]"
4742,758,that,making,[difference]
4743,758,i,wanted,"[to, do]"
4744,758,i,left,[convent]
4745,758,i,wanted,"[to, be, an, english, literature, professor]"
4746,758,i,want,"[to, be, a, writer, ,, particularly]"
4747,758,i,suffered,[series]
4748,758,i,found,[myself]
4749,758,i,said,[that]
4750,758,he,said,[that]
4751,758,we,take,[anybody]
4752,758,i,doing,[programs]
4753,758,i,encountered,[traditions]
4754,758,i,knew,[nothing]
4755,758,i,seen,[judaism]
4756,758,i,knew,[nothing]
4757,758,that,brought,[me]
4758,758,i,found,[things]
4759,758,i,had,[it]
4760,758,i,began,"[seriously, studying, other, traditions]"
4761,758,i,began,"[to, realize, that, belief, —, which, we, make, such, a, fuss, about, today]"
4762,758,we,make,"[which, fuss]"
4763,758,belief,meant,"[to, love, ,, to, prize, ,, to, hold, dear]"
4764,758,it,narrowed,[focus]
4765,758,i,exploring,[that]
4766,758,i,accept,"[creedal, articles]"
4767,758,i,commit,[myself]
4768,758,i,engage,[myself]
4769,758,i,found,[what]
4770,758,you,do,[something]
4771,758,you,behave,"[to, understand, the, truths, of, religion]"
4772,758,you,begin,"[to, understand, the, truths, of, religion]"
4773,758,doctrines,meant,"[to, be, summons, to, action]"
4774,758,you,understand,[them]
4775,758,you,put,[them]
4776,758,what,bring,[us]
4777,758,muslims,call,[what]
4778,758,which,brings,[you]
4779,758,we,dethrone,[ourselves]
4780,758,we,put,[person]
4781,758,you,like,[what]
4782,758,rule,bring,[them]
4783,758,he,called,[that]
4784,758,pagan,came,"[to, convert, to, judaism]"
4785,758,pagan,offered,"[to, convert, to, judaism]"
4786,758,rabbi,recite,[whole]
4787,758,he,meant,[what]
4788,758,augustine,made,[point]
4789,758,scripture,teaches,[nothing]
4790,758,we,leave,[interpretation]
4791,758,we,found,[interpretation]
4792,758,terrorists,cite,[verses]
4793,758,we,have,[spectacle]
4794,758,religion,used,"[to, oppress, others]"
4795,758,we,have,[talent]
4796,758,one,ai,[what]
4797,758,we,formed,[you]
4798,758,you,know,[one]
4799,758,i,lost,[count]
4800,758,who,inform,[me]
4801,758,i,do,[what]
4802,758,many,causes,[riots]
4803,758,which,used,"[to, be, a, pleasant, pastime]"
4804,758,religion,affected,[ethos]
4805,758,people,seem,"[to, think, ,, now, equate, religious, faith, with, believing, things]"
4806,758,we,call,[people]
4807,758,they,do,[that]
4808,758,i,see,[expression]
4809,758,lot,prefer,"[to, be, right, ,, rather, than, compassionate]"
4810,758,work,propelled,[me]
4811,758,i,imagined,[that]
4812,758,we,do,[what]
4813,758,we,do,[what]
4814,758,ideology,failing,[test]
4815,758,that,promote,[sense]
4816,758,they,want,"[to, be, religious]"
4817,758,that,retained,[secularism]
4818,758,which,beginning,"[to, look, rather, endearingly, old, -, fashioned]"
4819,758,people,want,"[to, be, religious]"
4820,758,religion,made,"[to, be, a, force, for, harmony, in, the, world, ,, which, it, can, and, should, be]"
4821,758,them,do,[what]
4822,758,we,treat,[nations]
4823,758,we,wish,"[to, be, treated, ourselves]"
4824,758,that,engages,[us]
4825,758,that,engage,[us]
4826,758,you,see,[it]
4827,758,we,start,"[to, speak, to, one, another]"
4828,758,i,like,"[to, mention]"
4829,758,it,tells,[you]
4830,758,you,know,[story]
4831,758,achilles,takes,[troops]
4832,758,effort,suffers,[troops]
4833,758,friend,killed,[one]
4834,758,friend,killed,[one]
4835,758,achilles,goes,[body]
4836,758,he,mutilates,[body]
4837,758,he,kills,[hector]
4838,758,he,mutilates,[body]
4839,758,he,refuses,"[to, give, the, body, back, for, burial, to, the, family, ,, which, means, that, ,, in, greek, ethos, ,, hector, 's, soul, will, wander, eternally, ,, lost]"
4840,758,man,takes,[himself]
4841,758,man,shows,[himself]
4842,758,he,starts,"[to, weep]"
4843,758,priam,looks,"[to, weep]"
4844,758,who,murdered,[many]
4845,758,he,starts,"[to, weep]"
4846,758,sound,filled,[house]
4847,758,weeping,created,[bond]
4848,758,he,hands,[it]
4849,758,men,look,"[it, other]"
4850,758,he,see,[other]
4851,758,which,give,[intimations]
4852,758,we,need,"[to, create, a, movement, among, all, these, people, that, i, meet, in, my, travels]"
4853,758,i,meet,[that]
4854,758,you,meet,[faith]
4855,758,who,want,"[to, join, up]"
4856,758,you,reclaim,[faith]
4857,758,they,feel,[which]
4858,758,we,need,"[to, empower, people, to, remember, the, compassionate, ethos, ,, and, to, give, guidelines]"
4859,758,i,like,"[to, see, it, to, give, guidelines, as, to, how, to, interpret, the, scriptures, ,, these, texts, that, are, being, abused]"
4860,758,augustine,said,[what]
4861,758,scripture,governed,[principle]
4862,758,which,signed,[thousand]
4863,758,i,love,[time]
4864,758,i,spend,[deal]
4865,758,we,get,"[this, everybody]"
4866,758,i,had,[talks]
4867,758,which,asked,"[kofi, annan, to, diagnose, the, causes, of, extremism]"
4868,758,which,give,[guidelines]
4869,758,alliance,told,[me]
4870,758,some,starting,"[to, look, worried]"
4871,758,i,urge,[you]
4872,758,i,like,"[to, see, it, in, every, college]"
4873,758,i,reclaim,[it]
4874,759,value,comes,[something]
4875,759,i,got,[b+]
4876,759,i,going,"[what, to, talk, about]"
4877,759,i,gon,"[na, try, and, do, that, within, the, 18, -, minute, time, span, that, we, were, told, to, stay, within, ,, and, to, follow, the, ted, commandments]"
4878,759,we,told,"[that, to, stay, within]"
4879,759,we,follow,[commandments]
4880,759,that,creates,"[death, experience]"
4881,759,i,want,"[to, explain]"
4882,759,he,going,"[to, heckle, me]"
4883,759,i,said,"[anything, true]"
4884,759,i,done,[it]
4885,759,i,say,[we]
4886,759,i,mean,[you]
4887,759,i,mean,[me]
4888,759,i,tells,[me]
4889,759,i,saying,[what]
4890,759,i,going,"[do, that, also, by, looking, at, what, i, think, is, part, of, my, creative, process, ,, which, includes, a, number, of, things, that, happened]"
4891,759,which,includes,[number]
4892,759,i,creating,[something]
4893,759,that,includes,"[nature, nurture]"
4894,759,i,refer,"[nature, nurture]"
4895,759,that,causes,[effect]
4896,759,i,get,[material]
4897,759,you,have,[bit]
4898,759,i,have,"[to, say, ,, somebody]"
4899,759,he,had,"[lobe, seizures]"
4900,759,that,caused,[spurt]
4901,759,i,suppose,"[lobe, seizures, spurt]"
4902,759,it,does,[something]
4903,759,i,developed,"[lobe, seizures, number]"
4904,759,i,writing,[book]
4905,759,that,enable,[creativity]
4906,759,i,used,"[to, draw]"
4907,759,i,had,[poodle]
4908,759,i,have,[sense]
4909,759,i,copied,[this]
4910,759,i,wanted,"[that, to, be]"
4911,759,i,had,[kind]
4912,759,i,had,[expectations]
4913,759,i,have,[ones]
4914,759,this,supposed,"[to, be, my, side, occupation]"
4915,759,it,led,"[to, be, my, side, occupation]"
4916,759,father,had,"[brain, tumors]"
4917,759,mother,believed,"[na, find, out, what, it, was, na, fix, it]"
4918,759,she,gon,"[na, find, out, what, it, was]"
4919,759,she,gon,"[na, fix, it]"
4920,759,he,believed,[care]
4921,759,god,take,[care]
4922,759,they,ended,"[dying, ,, six, months, apart]"
4923,759,i,had,[notion]
4924,759,you,begin,"[to, think, very, much, about, everything]"
4925,759,i,have,[that]
4926,759,you,write,[story]
4927,759,you,have,"[to, answer, this, question, of, why, things, happen]"
4928,759,they,happen,[order]
4929,759,i,influence,[that]
4930,759,many,asking,[that]
4931,759,i,have,"[to, develop, a, cosmology, of, my, own, universe, ,, as, the, creator, of, that, universe]"
4932,759,i,got,[lot]
4933,759,i,going,"[to, use]"
4934,759,i,understand,[which]
4935,759,i,gon,"[na, use, it, as, the, process, for, explaining, how, it, is, the, metaphor]"
4936,759,you,have,"[energy, matter]"
4937,759,you,make,[associations]
4938,759,you,finding,[what]
4939,759,i,understand,[it]
4940,759,things,'s,"[to, really, look, for, the, about, -, ness]"
4941,759,things,happening,"[to, really, look, for, the, about, -, ness]"
4942,759,you,looking,"[to, really, look, for, the, about, -, ness]"
4943,759,you,trying,"[to, really, look, for, the, about, -, ness]"
4944,759,you,write,[about]
4945,759,you,discover,[anything]
4946,759,you,supposed,"[what, to, find]"
4947,759,you,hoped,"[what, to, find, in, some, serendipitous, way]"
4948,759,i,want,"[to, ignore, the, other, side, of, what, happens, in, our, universe, ,]"
4949,759,many,have,"[to, ignore, the, other, side, of, what, happens, in, our, universe, ,]"
4950,759,i,going,"[to, just, throw, in, string, theory, here]"
4951,759,i,link,[that]
4952,759,i,have,[it]
4953,759,i,read,[woman]
4954,759,it,was,[fish]
4955,759,it,saving,[fish]
4956,759,fishermen,say,[what]
4957,759,they,supposed,"[to, kill, anything]"
4958,759,they,have,"[to, make, a, living]"
4959,759,people,need,"[to, be, fed]"
4960,759,they,saving,[fish]
4961,759,fish,die,[fish]
4962,759,she,said,[it]
4963,759,you,going,"[to, get, stuck]"
4964,759,she,save,[them]
4965,759,both,saving,[fish]
4966,759,both,saving,[man]
4967,759,they,had,"[to, do, with, intentions]"
4968,759,we,have,[response]
4969,759,we,see,[situation]
4970,759,we,have,[intentions]
4971,759,we,'s,[something]
4972,759,we,do,[something]
4973,759,we,supposed,"[what, to, do]"
4974,759,we,stay,[something]
4975,759,we,do,[something]
4976,759,i,justify,[something]
4977,759,i,say,[something]
4978,759,i,held,[something]
4979,759,that,disturbed,[me]
4980,759,that,led,[me]
4981,759,i,saw,[examples]
4982,759,i,identified,[question]
4983,759,i,got,[hints]
4984,759,i,get,[hints]
4985,759,i,realize,[hints]
4986,759,i,need,[what]
4987,759,i,have,[question]
4988,759,that,seem,"[to, be, flotsam, and, jetsam, in, life]"
4989,759,you,getting,[help]
4990,759,you,have,[focus]
4991,759,you,noticing,[it]
4992,759,you,apply,[this]
4993,759,you,begin,"[to, look, at, things, having, to, do, with, your, tensions]"
4994,759,you,take,[care]
4995,759,i,had,"[to, ask, myself, ,]"
4996,759,we,take,[assumptions]
4997,759,people,given,[us]
4998,759,i,felt,[that]
4999,759,i,wrote,[book]
5000,759,i,have,"[to, face, that, later, ,]"
5001,759,we,see,[that]
5002,759,all,go,"[what, feeling]"
5003,759,we,work,"[what, feeling]"
5004,759,we,do,"[what, feeling]"
5005,759,we,have,[response]
5006,759,i,think,[one]
5007,759,we,talked,[one]
5008,759,i,had,[that]
5009,759,we,hate,[ambiguity]
5010,759,i,get,[help]
5011,759,i,knew,[things]
5012,759,i,supposed,"[to, know]"
5013,759,woman,killed,"[that, herself]"
5014,759,which,bring,[information]
5015,759,that,help,[me]
5016,759,i,writing,[story]
5017,759,that,included,[kind]
5018,759,i,needed,"[to, find, something, historically]"
5019,759,that,match,[that]
5020,759,i,took,[book]
5021,759,i,flipped,"[that, it]"
5022,759,you,get,[that]
5023,759,you,explain,[that]
5024,759,i,think,"[to, know, what, those, elements, are]"
5025,759,i,want,"[to, know, what, those, elements, are]"
5026,759,i,thank,[them]
5027,759,i,try,"[to, find, them, in, my, life]"
5028,759,we,walked,[valleys]
5029,759,that,had,"[to, be, [, the, ], setting, of, my, book]"
5030,759,i,had,[it]
5031,759,i,said,[that]
5032,759,he,not,[things]
5033,759,i,asked,[him]
5034,759,i,had,[examples]
5035,759,i,have,[instances]
5036,759,i,writing,[story]
5037,759,i,explain,[it]
5038,759,i,had,[filter]
5039,759,i,have,[coincidence]
5040,759,we,explain,[that]
5041,759,we,going,"[to, assign, what, the, responsibility, and, the, causes, are, ,, outside, of, a, court, of, law]"
5042,759,i,saw,[place]
5043,759,i,wanted,"[to, come, back]"
5044,759,i,had,[chance]
5045,759,geographic,asked,[me]
5046,759,i,wanted,"[to, write, anything, about, china]"
5047,759,i,saw,[place]
5048,759,that,kept,[him]
5049,759,sons,banished,"[to, live, three, kilometers, away, ,, in, a, cowshed]"
5050,759,i,have,"[to, let, go, of, those, kinds, of, beliefs]"
5051,759,it,takes,[while]
5052,759,i,have,"[to, let, go, of, them]"
5053,759,i,began,"[to, sense, something, different, about, the, history]"
5054,759,what,happened,"[to, sense, something, different, about, the, history, what]"
5055,759,you,find,[what]
5056,759,this,had,[kind]
5057,759,they,using,[that]
5058,759,master,sent,[men]
5059,759,you,begin,"[to, wonder, whose, beliefs, are, those, that, are, in, operation, in, the, world, ,]"
5060,759,i,remained,[story]
5061,759,i,wrote,[story]
5062,759,i,think,[story]
5063,759,i,gon,"[na, find, the, answers, to, how, i, feel, about, certain, questions, that, i, have, in, life]"
5064,759,i,have,[that]
5065,759,i,trying,"[to, convey, it, to, you, here, at, ted]"
5066,759,they,interpret,[it]
5067,759,i,create,[something]
5068,759,i,create,[life]
5069,759,i,believe,"[specifics, past, specifics, happening]"
5070,759,i,have,"[to, think, of, my, role]"
5071,759,i,find,[that]
5072,759,i,find,"[particles, truth, truth]"
5073,759,they,have,"[to, be, in, all, possibilities, ,, including, those, i, never, considered, before]"
5074,759,i,discover,[something]
5075,759,i,creating,[that]
5076,759,it,has,"[to, do, with, the, feeling]"
5077,759,i,have,"[to, become, the, story, in, order, to, understand, a, lot, of, that]"
5078,760,we,see,[world]
5079,760,americans,see,[what]
5080,760,map,shows,[number]
5081,760,organizations,dedicated,[that]
5082,760,korea,agreed,"[to, dismantle, its, nuclear, facilities]"
5083,760,ipcc,released,[study]
5084,760,we,take,"[u.s, .]"
5085,760,we,see,[lot]
5086,760,coverage,reached,[percent]
5087,760,we,analyzed,"[news, stories]"
5088,760,we,removed,[story]
5089,760,story,eclipsed,[country]
5090,760,story,received,[coverage]
5091,760,we,hear,[more]
5092,760,networks,reduced,[number]
5093,760,news,looms,[percent]
5094,760,news,dedicates,[percent]
5095,760,school,analyzed,[stories]
5096,760,they,covered,"[news, events]"
5097,760,people,understand,[connection]
5098,760,you,put,[it]
5099,760,this,help,"[explain, why, today, 's, college, graduates, ,, as, well, as, less, educated, americans, ,, know, less, about, the, world, than, their, counterparts, did, 20, years, ago]"
5100,760,americans,know,[less]
5101,760,they,follow,[news]
5102,760,we,want,[what]
5103,760,we,afford,"[not, to]"
5104,761,we,push,[it]
5105,761,we,seeing,[consequences]
5106,761,it,gives,[way]
5107,761,what,going,[way]
5108,761,i,like,"[to, say, something, about, memetics, and, the, theory, of, memes]"
5109,761,this,answer,[questions]
5110,761,darwin,had,[idea]
5111,761,i,say,[prize]
5112,761,i,give,[prize]
5113,761,it,explains,[design]
5114,761,i,not,[design]
5115,761,darwin,say,[what]
5116,761,you,know,[idea]
5117,761,me,paraphrase,[origin]
5118,761,darwin,said,[what]
5119,761,you,have,[creatures]
5120,761,that,doubted,[creatures]
5121,761,i,measured,"[size, size, on, on]"
5122,761,elephants,cover,[world]
5123,761,you,see,[idea]
5124,761,he,had,[concept]
5125,761,he,described,[what]
5126,761,we,know,[what]
5127,761,you,need,[things]
5128,761,dennett,puts,[it]
5129,761,you,have,[those]
5130,761,you,get,[evolution]
5131,761,you,try,[them]
5132,761,you,need,"[designer, plan, foresight, anything]"
5133,761,you,get,[design]
5134,761,you,stop,[it]
5135,761,information,produce,[design]
5136,761,he,called,[replicator]
5137,761,i,want,"[to, get, copied]"
5138,761,he,wanted,"[to, get, away, from, everybody, thinking, all, the, time, about, genes]"
5139,761,we,copy,[that]
5140,761,he,wanted,[name]
5141,761,he,took,[word]
5142,761,meme,spreading,[meme]
5143,761,'s,see,[memes]
5144,761,you,invented,[idea]
5145,761,you,copied,[it]
5146,761,you,copied,[it]
5147,761,i,see,[memes]
5148,761,who,got,[memes]
5149,761,you,invented,[idea]
5150,761,you,went,[them]
5151,761,you,bought,[them]
5152,761,we,telling,[that]
5153,761,i,enjoy,[which]
5154,761,i,found,[it]
5155,761,all,found,[it]
5156,761,you,go,"[clothes, what]"
5157,761,you,come,"[clothes, what]"
5158,761,you,put,[clothes]
5159,761,you,go,"[clothes, what]"
5160,761,you,see,[what]
5161,761,you,see,[what]
5162,761,you,found,[it]
5163,761,i,took,[photograph]
5164,761,who,folded,[thing]
5165,761,hotels,exploit,[opportunity]
5166,761,somebody,cleaned,[place]
5167,761,it,tells,[you]
5168,761,person,spread,[germs]
5169,761,memes,trying,"[to, get, copied, —, trying, ,, in, inverted, commas, —]"
5170,761,they,using,"[you, me]"
5171,761,it,tell,[us]
5172,761,it,gives,"[view, means]"
5173,761,it,means,"[what, to, be, human]"
5174,761,what,makes,"[view, means]"
5175,761,use,enhanced,[survival]
5176,761,ancestors,began,[imitating]
5177,761,beings,copy,[things]
5178,761,who,let,[creature]
5179,761,beings,copy,[things]
5180,761,brains,having,[advantage]
5181,761,they,copying,"[putting, feathers, in, their, hair, ,, or, wearing, strange, clothes, ,, or, painting, their, faces, ,, or, whatever]"
5182,761,you,get,"[arms, race]"
5183,761,which,trying,"[to, get, the, humans, to, have, small, economical, brains, and, not, waste, their, time, copying, all, this, stuff]"
5184,761,humans,have,[brains]
5185,761,humans,waste,[time]
5186,761,people,made,[that]
5187,761,what,turned,"[to, be, language]"
5188,761,brain,driven,[memes]
5189,761,i,called,[it]
5190,761,they,drive,[brain]
5191,761,that,doing,[driving]
5192,761,we,like,"[religion, music, art]"
5193,761,memes,took,"[gene, machine]"
5194,761,memes,turned,[it]
5195,761,we,have,[kind]
5196,761,we,copy,[that]
5197,761,i,called,[them]
5198,761,i,think,[them]
5199,761,we,need,[word]
5200,761,'s,call,[them]
5201,761,we,put,[storage]
5202,761,you,need,"[to, get, the, variation, ,, the, selection, and, the, copying]"
5203,761,temes,forcing,[brains]
5204,761,we,going,"[to, have, all, kinds, of, implants, ,, drugs, that, force, us, to, stay, awake, all, the, time]"
5205,761,that,force,[us]
5206,761,we,choosing,[things]
5207,761,us,do,[it]
5208,761,people,asking,[question]
5209,761,we,asking,[it]
5210,761,drake,made,[equation]
5211,761,i,think,[equation]
5212,761,he,wanted,[number]
5213,761,he,included,[rate]
5214,761,we,think,[intelligence]
5215,761,we,think,[replicators]
5216,761,i,suggested,[kind]
5217,761,which,get,[replicator]
5218,761,that,get,[replicator]
5219,761,that,get,[replicator]
5220,761,that,going,"[to, reach, out, —, sending, information, ,]"
5221,761,we,take,[equation]
5222,761,we,take,[view]
5223,761,i,loved,[talk]
5224,761,forms,produce,[things]
5225,761,that,kill,[themselves]
5226,761,we,got,[replicator]
5227,761,we,have,[mothers]
5228,761,cat,gave,[birth]
5229,761,it,kills,[lots]
5230,761,it,kills,[lots]
5231,761,brain,using,[percent]
5232,761,it,producing,[memes]
5233,761,it,killed,[us]
5234,761,it,killed,[us]
5235,761,it,did,[us]
5236,761,you,see,[us]
5237,761,we,hitting,"[replicator, point]"
5238,761,they,using,[us]
5239,761,we,created,[internet]
5240,761,we,going,"[to, pull, through]"
5241,761,what,going,"[to, happen]"
5242,761,it,mean,[what]
5243,761,temes,turn,[us]
5244,761,they,do,[that]
5245,761,we,have,[babies]
5246,761,we,make,[ones]
5247,761,machines,replicate,[themselves]
5248,761,damage,showing,[us]
5249,761,i,have,[idea]
5250,761,i,scared,[myself]
5251,762,i,stroll,[hood]
5252,762,twins,got,[nothing]
5253,762,i,born,[who]
5254,762,we,need,[yolk]
5255,762,we,tell,"[cancer, cells]"
5256,762,we,survive,[side]
5257,762,i,love,[you]
5258,762,♫,thank,[you]
5259,763,feminists,have,[sense]
5260,763,feminists,want,"[to, be, alone]"
5261,763,feminists,spread,"[lies, rumors]"
5262,763,they,have,[tumor]
5263,763,chicks,do,[anything]
5264,763,♫,sing,[one]
5265,763,women,get,[life]
5266,763,feminists,have,[sense]
5267,763,feminists,spread,"[lies, rumors]"
5268,763,feminists,need,"[to, find, a, man]"
5269,763,i,approved,[message]
5270,763,applause,thank,[you]
5271,763,applause,thank,[you]
5272,763,i,asked,[mother]
5273,763,i,say,[anything]
5274,763,i,show,[world]
5275,763,i,turn,[skies]
5276,763,i,had,[you]
5277,763,i,leave,[days]
5278,763,♫,leave,[pals]
5279,763,i,start,[life]
5280,763,i,had,[you]
5281,763,i,climb,[mountains]
5282,763,i,cross,[desert]
5283,763,i,had,[you]
5284,763,i,had,[you]
5285,763,♫,thank,[you]
5286,764,colleagues,art,"[aron, lucy, brown, others]"
5287,764,art,put,[people]
