,subject,verb,object
39045,this,going,"[to, influence, policy]"
39046,this,going,"[to, be]"
39047,i,leave,[you]
39048,i,like,[what]
39049,we,use,[information]
39050,we,see,[trends]
39051,i,using,[that]
39052,i,choose,"[to, filter, in, one, particular, cause, of, deaths, —, say, ,, accidents]"
39053,we,step,[data]
39054,we,reorganize,[data]
39055,you,get,[idea]
39056,we,do,[this]
39057,you,go,[this]
39058,you,try,[this]
39059,i,see,[athletes]
39060,which,reveals,[issues]
39061,i,want,"[to, just, kind, of, take, a, peek, at, these]"
39062,i,see,"[greg, lemond]"
39063,you,get,[idea]
39064,you,doing,[something]
39065,it,changes,[way]
39066,i,want,"[to, extrapolate, on, this, idea, a, bit, with, something, that, 's, a, little, bit, crazy]"
39067,we,done,[what]
39068,we,taken,"[wikipedia, page]"
39069,we,reduced,[it]
39070,i,showing,"[wikipedia, pages]"
39071,we,do,[lot]
39072,we,get,[sense]
39073,i,going,"[to, go, ahead, and, select, government]"
39074,we,go,[look]
39075,we,jump,[look]
39076,we,take,[look]
39077,we,navigating,[web]
39078,i,want,"[to, show, you, one, other, thing, that, may, catch, you, a, little, bit, by, surprise]"
39079,that,catch,[you]
39080,i,showing,"[times, website]"
39081,i,want,"[to, call, it, a, browser]"
39082,you,view,"[web, pages]"
39083,we,bring,[technology]
39084,i,done,[what]
39085,i,gave,[that]
39086,i,replay,[stuff]
39087,i,want,"[to, step, back, and, look, at, everything]"
39088,i,slice,"[history, searching]"
39089,i,dice,[history]
39090,i,doing,[searching]
39091,i,drill,[them]
39092,i,launch,[them]
39093,metaphor,repurposed,[times]
39094,it,makes,[times]
39095,we,turn,[that]
39096,we,turn,[web]
39097,we,do,[that]
39098,we,extract,[information]
39099,we,tease,[knowledge]
39100,we,get,[knowledge]
39101,i,thank,[you]
39102,i,took,[bus]
39103,which,took,[mind]
39104,i,had,[that]
39105,curiosity,manifested,[itself]
39106,we,exploring,[oceans]
39107,that,showed,"[animals, places, world]"
39108,that,seemed,"[to, resonate, with, the, whole, science, fiction, part, of, it]"
39109,i,had,"[to, create, these, images, in, my, head]"
39110,kids,having,"[to, read, a, book]"
39111,creativity,had,"[to, find, its, outlet, somehow]"
39112,i,imagined,[that]
39113,i,going,"[to, become, a, scuba, diver, at, the, age, of, 15]"
39114,that,daunt,[me]
39115,i,pestered,[father]
39116,he,found,[class]
39117,i,see,[ocean]
39118,i,spent,[underwater]
39119,i,see,[what]
39120,i,make,[dives]
39121,i,chose,[career]
39122,that,seemed,"[to, be, the, best, way, to, reconcile, this, urge, i, had, to, tell, stories, with, my, urges, to, create, images]"
39123,i,had,"[to, tell, stories, with, my, urges, to, create, images]"
39124,that,made,[sense]
39125,i,chose,"[that, to, tell]"
39126,i,putting,[love]
39127,we,embraced,[animation]
39128,film,make,[money]
39129,i,witnessed,[something]
39130,audience,mesmerized,[magic]
39131,they,seeing,[something]
39132,that,needs,"[to, be, embraced, into, the, cinematic, art]"
39133,we,created,"[metal, dude]"
39134,it,did,"[magic, result]"
39135,we,created,[magic]
39136,we,had,[result]
39137,we,make,[money]
39138,this,going,"[to, be, a, whole, new, world]"
39139,i,started,[company]
39140,it,called,[company]
39141,we,did,[that]
39142,it,gave,[advantage]
39143,we,founded,"[that, company]"
39144,i,wrote,[piece]
39145,which,meant,"[to, absolutely, push, the, envelope, of, visual, effects, ,, of, cg, effects]"
39146,envelope,pushed,[folks]
39147,i,told,[folks]
39148,we,going,"[that, to, be, able, to, do, this, for, a, while]"
39149,i,shelved,[it]
39150,i,made,[movie]
39151,i,went,[it]
39152,i,pitched,[it]
39153,it,going,"[to, be, this, epic, romance, ,, passionate, film]"
39154,i,wanted,"[what, to, do]"
39155,i,wanted,"[to, dive, to, the, real, wreck, of, "", titanic]"
39156,i,made,[movie]
39157,studio,know,[that]
39158,i,convinced,[them]
39159,we,going,"[to, dive, to, the, wreck]"
39160,we,going,"[to, film, it, for, real]"
39161,we,using,[it]
39162,i,talked,[them]
39163,we,created,[reality]
39164,i,find,[myself]
39165,that,blew,[mind]
39166,it,took,[lot]
39167,we,had,"[to, build, cameras, and, lights, and, all, kinds, of, things]"
39168,it,struck,[me]
39169,you,know,[planning]
39170,it,required,[planning]
39171,i,bitten,[bug]
39172,hollywood,give,[me]
39173,i,imagine,[creature]
39174,we,create,[effect]
39175,i,seeing,"[what, window]"
39176,we,did,[some]
39177,i,seeing,"[creatures, things]"
39178,i,seen,[that]
39179,one,seen,[that]
39180,that,described,[science]
39181,we,saw,[them]
39182,we,imaged,[them]
39183,i,smitten,[this]
39184,i,had,"[to, do, more]"
39185,i,made,[kind]
39186,i,going,"[to, park, my, day, job, as, a, hollywood, movie, maker]"
39187,i,going,"[to, go, be, a, full, -, time, explorer, for, a, while]"
39188,we,started,"[planning, these, expeditions]"
39189,we,wound,"[going, to, the, bismark, ,, and, exploring, it, with, robotic, vehicles]"
39190,we,took,[bots]
39191,we,created,[that]
39192,that,spooled,"[fiber, optic]"
39193,they,have,[means]
39194,we,created,[technology]
39195,i,flying,[vehicle]
39196,i,operating,[it]
39197,i,turned,[corner]
39198,what,going,"[to, be, there]"
39199,lights,revealed,[it]
39200,i,walked,[set]
39201,we,making,[movie]
39202,we,start,"[to, have, cyborg, bodies, for, exploration, or, for, other, means, in, many, sort, of, post, -, human, futures, that, i, can, imagine, ,, as, a, science, fiction, fan]"
39203,i,imagine,[that]
39204,we,had,[animals]
39205,you,seeing,[animals]
39206,i,wound,"[getting, involved, with, the, space, community]"
39207,sorts,go,"[getting, involved, with, the, space, community]"
39208,i,wound,[what]
39209,they,had,"[access, astrobiologists, scientists, people]"
39210,we,making,"[documentary, films]"
39211,we,doing,[science]
39212,we,doing,"[space, science]"
39213,i,closed,[loop]
39214,i,doing,[stuff]
39215,i,learned,[lot]
39216,i,learned,[lot]
39217,director,got,"[to, be, a, leader, ,, leader, of, ,, captain, of, the, ship, ,, and, all, that, sort, of, thing]"
39218,i,did,[expeditions]
39219,i,had,[to]
39220,i,doing,[what]
39221,i,doing,[this]
39222,i,get,[what]
39223,we,make,[money]
39224,i,went,[nails]
39225,i,buffing,[nails]
39226,you,doing,[what]
39227,you,doing,[it]
39228,group,form,[team]
39229,we,do,[things]
39230,you,have,[that]
39231,they,have,[that]
39232,you,done,[task]
39233,you,come,"[to, do, this]"
39234,we,had,"[to, do, this]"
39235,you,explain,[it]
39236,cops,have,[that]
39237,they,explain,[it]
39238,i,tried,"[to, apply, that, same, principle, of, leadership, ,, which, is, that, you, respect, your, team]"
39239,you,respect,[team]
39240,you,earn,[respect]
39241,it,changed,[dynamic]
39242,i,do,[movies]
39243,you,brought,"[ocean, organisms]"
39244,you,put,[them]
39245,we,synthesize,[what]
39246,lessons,learned,[what]
39247,that,manifest,[reality]
39248,filmmakers,come,"[give, me, some, advice, for, doing, this]"
39249,filmmakers,say,"[give, me, some, advice, for, doing, this]"
39250,people,do,[that]
39251,nasa,has,[phrase]
39252,failure,has,"[to, be, an, option, in, art, and, in, exploration]"
39253,you,have,"[to, be, willing, to, take, those, risks]"
39254,i,leave,[you]
39255,you,doing,[whatever]
39256,i,asked,[you]
39257,people,put,[data]
39258,it,used,"[people, to, do, wonderful, things]"
39259,they,imagined,[that]
39260,'s,roll,[video]
39261,i,got,[data]
39262,it,took,[times]
39263,we,call,[things]
39264,you,go,[look]
39265,you,have,[look]
39266,they,put,"[u.k, ., government]"
39267,they,put,[it]
39268,user,make,[map]
39269,data,affect,[things]
39270,he,put,"[water, plant]"
39271,he,got,[information]
39272,houses,occupied,[people]
39273,houses,occupied,[people]
39274,houses,had,[water]
39275,you,burrow,[them]
39276,you,go,[them]
39277,you,compare,[them]
39278,you,do,[it]
39279,you,go,[look]
39280,you,have,[look]
39281,they,spending,"[recovery, money]"
39282,you,use,[stuff]
39283,you,have,[lots]
39284,you,make,"[paper, things]"
39285,you,print,[paper]
39286,which,got,[things]
39287,you,set,[criteria]
39288,you,want,"[to, look, at]"
39289,you,select,[things]
39290,i,edited,[some]
39291,i,put,[map]
39292,flash,shows,[edit]
39293,'s,spin,[world]
39294,community,use,[it]
39295,mappers,looked,[map]
39296,who,wanted,"[to, help]"
39297,mappers,built,[map]
39298,you,doing,"[relief, work]"
39299,that,shows,"[roads, buildings, refugee, camps]"
39300,it,shows,[things]
39301,i,wanted,[data]
39302,you,doing,[whatever]
39303,you,chanting,[whatever]
39304,you,putting,[data]
39305,i,wanted,"[to, take, this, opportunity, to, say, :]"
39306,i,thank,[you]
39307,we,started,"[to, take, this, opportunity, to, say, :, you]"
39308,i,have,[minutes]
39309,i,going,"[to, have, to, talk, fast]"
39310,it,use,[cycles]
39311,i,got,"[traffic, ticket]"
39312,i,had,[time]
39313,design,makes,[difference]
39314,which,means,"[stop, signs]"
39315,you,convert,"[traffic, light]"
39316,traffic,keeps,[flowing]
39317,that,means,[braking]
39318,which,means,"[accelerating, gas, pollution]"
39319,time,wasted,[braking]
39320,that,accounts,[braking]
39321,they,save,[lives]
39322,roundabouts,starting,"[to, appear]"
39323,you,have,[one]
39324,i,studied,[which]
39325,that,cost,[us]
39326,intersection,had,[cars]
39327,you,buy,[property]
39328,you,cut,[shrubbery]
39329,you,sell,[it]
39330,it,makes,[wonder]
39331,that,stop,[sign]
39332,it,saving,[lives]
39333,you,yield,[right]
39334,you,have,"[to, wait, till, they, all, go]"
39335,it,lacks,[notion]
39336,one,have,[primacy]
39337,you,tell,[everyone]
39338,you,used,"[what, to, do, at, yield, signs]"
39339,world,needs,[what]
39340,you,have,[instruction]
39341,who,see,"[service, announcements]"
39342,it,merges,"[stop, sign, yield, signs]"
39343,they,know,"[how, to, deal, with]"
39344,you,exercise,"[community, influence]"
39345,you,have,[impact]
39346,i,known,[lot]
39347,i,loved,[two]
39348,we,keep,[fish]
39349,we,fishing,[seas]
39350,it,got,"[conversion, ratio]"
39351,it,takes,[pounds]
39352,i,wanted,"[to, support, them]"
39353,i,called,[head]
39354,'s,call,[him]
39355,i,said,"[just, to, get, the, facts, straight]"
39356,you,feeding,"[what, proteins]"
39357,one,give,[answer]
39358,'s,call,[him]
39359,he,mentioned,"[algaes, fish, meals]"
39360,he,said,"[chicken, pellets]"
39361,i,said,"[chicken, pellets]"
39362,you,get,"[to, know, your, fish]"
39363,you,love,[fish]
39364,i,ate,[it]
39365,she,set,[us]
39366,chef,overcooked,[it]
39367,'s,call,[him]
39368,he,cook,[fish]
39369,i,understand,[it]
39370,they,raised,"[beef, cattle]"
39371,they,did,[it]
39372,they,built,[series]
39373,they,pushed,[water]
39374,company,purchased,[land]
39375,they,do,[what]
39376,they,reversed,[flow]
39377,they,flipped,[switch]
39378,they,used,[channels]
39379,they,flooded,[canals]
39380,they,created,"[fish, farm]"
39381,company,reversed,[destruction]
39382,you,seen,[anything]
39383,you,stare,"[canals, marshland]"
39384,all,flooded,"[canals, marshland]"
39385,we,slogging,"[mud, biology, lecture]"
39386,i,panting,"[mud, biology, lecture]"
39387,we,got,[mud]
39388,miguel,conducting,"[biology, lecture]"
39389,he,pointing,[kite]
39390,he,mentioning,"[mineral, needs]"
39391,he,sees,"[grouping, pattern]"
39392,that,reminds,[him]
39393,miguel,spent,[part]
39394,i,asked,[him]
39395,i,know,[anything]
39396,head,swooning,[piece]
39397,i,had,[night]
39398,i,interrupted,[him]
39399,they,eating,[what]
39400,what,feeds,[fish]
39401,that,feed,[animals]
39402,i,driving,[him]
39403,i,asked,[him]
39404,you,measure,[success]
39405,we,rounded,[corner]
39406,we,saw,[sight]
39407,we,lose,[percent]
39408,we,fish,[eggs]
39409,property,had,[birds]
39410,he,shook,[head]
39411,flamingos,eat,[shrimp]
39412,shrimp,eat,[phytoplankton]
39413,that,feed,[animals]
39414,that,measures,[success]
39415,they,do,[that]
39416,i,imagining,[march]
39417,they,do,[that]
39418,i,quoted,"[whitney, houston, song]"
39419,they,do,[it]
39420,i,mention,[skin]
39421,i,like,"[fish, skin]"
39422,i,tasted,[it]
39423,you,taking,[bite]
39424,i,mentioned,[that]
39425,he,nodded,[that]
39426,anything,enters,[body]
39427,it,evolved,"[to, soak, up, impurities]"
39428,he,added,[impurities]
39429,water,has,[impurities]
39430,that,feed,[fish]
39431,that,measures,[success]
39432,that,has,[impurities]
39433,he,made,[understatement]
39434,that,carries,"[things, chemical, contaminants]"
39435,rivers,tend,"[that, to, carry, these, days]"
39436,it,works,[way]
39437,it,purifies,[water]
39438,that,feed,[animals]
39439,that,measures,[success]
39440,i,take,[it]
39441,we,need,[what]
39442,we,love,[markets]
39443,we,love,"[family, farms]"
39444,we,eat,[organic]
39445,that,ensure,[future]
39446,i,love,[flamingos]
39447,you,going,"[to, feed, the, world]"
39448,you,going,"[how, to, feed, the, world]"
39449,i,love,[question]
39450,we,produce,[calories]
39451,i,love,[question]
39452,we,feeding,[people]
39453,we,call,[it]
39454,that,eroding,[capital]
39455,we,going,"[how, to, feed, ourselves]"
39456,we,create,[conditions]
39457,that,enable,[community]
39458,it,produced,[anything]
39459,that,restore,[deplete]
39460,i,going,"[to, be, really, honest]"
39461,it,going,"[to, be, delicious]"
39462,i,going,"[to, talk, to, you, today, about, my, work, on, suspended, animation]"
39463,people,flash,"[sign, laugh]"
39464,i,mean,[what]
39465,i,say,"["", suspended, animation]"
39466,you,tend,"[to, see, suspended, animation]"
39467,you,tend,"[to, see, immortality]"
39468,i,going,"[what, to, tell, you, about]"
39469,they,have,"[heart, attack]"
39470,that,happens,"[to, be, quite, immortal]"
39471,they,tend,"[to, spend, most, of, their, time, in, suspended, animation]"
39472,spores,thought,"[scientists, to, exist, as, individual, cells, that, are, alive]"
39473,i,want,"[to, bring, it, close, to, home]"
39474,you,go,[things]
39475,you,buy,[things]
39476,you,open,[bag]
39477,you,dump,[them]
39478,you,have,"[bag, them]"
39479,they,extracted,[her]
39480,she,had,[heartbeat]
39481,they,brought,[her]
39482,she,went,[her]
39483,that,treated,[her]
39484,he,working,"[night, shift]"
39485,she,followed,[him]
39486,they,found,[her]
39487,they,brought,[her]
39488,they,was,[her]
39489,they,brought,[her]
39490,they,wanted,"[to, run, tests, on, her]"
39491,doctors,have,[saying]
39492,i,trying,"[what, to, do]"
39493,we,study,[animation]
39494,i,have,"[to, tell, you, something, very, odd, ,]"
39495,we,reduce,"[oxygen, concentration]"
39496,we,exposed,[them]
39497,that,freak,[you]
39498,we,lower,"[oxygen, concentration]"
39499,we,bring,[them]
39500,that,caused,[animation]
39501,we,see,[it]
39502,we,see,[it]
39503,we,turn,[heartbeat]
39504,we,do,[this]
39505,we,trying,"[to, reproduce, the, work, with, the, skier]"
39506,she,had,"[oxygen, consumption]"
39507,we,took,[animals]
39508,we,exposed,[them]
39509,we,found,[what]
39510,you,take,[animals]
39511,you,make,[animals]
39512,you,have,[them]
39513,you,move,[them]
39514,you,want,"[to, survive, the, cold]"
39515,we,make,"[that, ourselves]"
39516,you,read,[that]
39517,we,take,[breath]
39518,we,reduce,[rate]
39519,that,reduce,[rate]
39520,they,reduce,[rate]
39521,that,induce,[state]
39522,we,went,"[looking, for, such, things]"
39523,we,had,[lot]
39524,we,tried,"[chemicals, agents]"
39525,we,failed,"[chemicals, agents]"
39526,wife,putting,[child]
39527,i,watching,"[television, show]"
39528,researchers,had,"[to, suit, up, just, to, enter, it]"
39529,we,make,[it]
39530,you,breathe,[much]
39531,they,do,[that]
39532,i,have,"[to, get, some, of, this]"
39533,i,like,"[to, buy, some, concentrated, ,, compressed, gas, cylinders, of, a, lethal, gas]"
39534,i,have,[ideas]
39535,it,going,"[to, be, ok]"
39536,you,want,"[to, do, this]"
39537,oxygen,binds,"[it, burning]"
39538,you,burn,[it]
39539,you,do,[burning]
39540,this,burning,"[to, live]"
39541,you,bind,[oxygen]
39542,you,consume,[it]
39543,it,reduce,[demand]
39544,you,call,"[what, it]"
39545,you,suggest,"[what, it]"
39546,we,wanted,"[to, find, out]"
39547,we,wanted,"[to, see, whether, we, could, reproduce, this, skier, in, a, mammal]"
39548,we,reproduce,[skier]
39549,we,try,"[to, keep, our, core, temperature, at, 37, degrees, by, actually, burning, more, oxygen]"
39550,we,applied,"[hydrogen, sulfide]"
39551,it,stopped,[moving]
39552,it,metabolized,[thing]
39553,all,put,[thing]
39554,you,have,"[to, do, after, six, hours, of, being, in, this, state, of, de, -, animation]"
39555,it,warms,[thing]
39556,we,found,[way]
39557,it,hurt,[it]
39558,we,found,[way]
39559,it,go,[dancing]
39560,it,harmed,[dancing]
39561,we,started,"[to, think]"
39562,she,had,[more]
39563,we,do,[anything]
39564,i,told,[you]
39565,we,reduce,[demand]
39566,we,show,[that]
39567,you,give,"[mice, hydrogen, sulfide]"
39568,you,lower,[demand]
39569,you,put,[them]
39570,we,subject,[animals]
39571,we,save,[them]
39572,we,gave,"[hydrogen, sulfide]"
39573,i,found,[company]
39574,we,take,[this]
39575,i,founded,[company]
39576,formulation,sulfide,[form]
39577,we,put,[that]
39578,we,send,[it]
39579,animals,showed,"[percent, reduction]"
39580,who,got,[standard]
39581,i,receive,[that]
39582,you,have,[loss]
39583,exposure,decreases,[damage]
39584,you,receive,[that]
39585,concentrations,required,"[to, get, this, benefit, are, low, ,, incredibly, low]"
39586,physicians,have,"[to, lower, or, dim, the, metabolism, of, people, much, at, all, to, see, the, benefit, i, just, mentioned, ,, which, is, a, wonderful, thing]"
39587,you,want,"[to, be, gorking, people, out, just, to, save, them]"
39588,i,want,"[to, say, that, we, 're, in, human, trials]"
39589,we,doing,[fine]
39590,we,have,"[to, get, to, phase, 2, and, phase, 3]"
39591,it,going,"[to, take, us, a, few, years]"
39592,i,want,"[to, mention, that]"
39593,wife,thank,[you]
39594,they,fused,[it]
39595,that,sells,[gas]
39596,they,give,[it]
39597,gas,approved,[thousands]
39598,that,delivered,"[care, hospitals]"
39599,gas,saves,[thousands]
39600,i,want,"[to, say, that, i, think, we, 're, on, the, path, of, understanding, metabolic, flexibility, in, a, fundamental, way, ,, and, that, in, the, not, too, distant, future, ,, an, emt, might, give, an, injection, of, hydrogen, sulfide, ,, or, some, related, compound, ,, to, a, person, suffering, severe, injuries, ,, and, that, person, might, de, -, animate, a, bit]"
39601,i,think,"[injection, compound, -]"
39602,emt,give,"[injection, compound, -]"
39603,you,dimming,[switch]
39604,they,have,[time]
39605,that,buy,[them]
39606,they,get,[care]
39607,we,not,"[to, make, miracles, a, little, more, common]"
39608,we,hope,"[to, make, miracles, a, little, more, common]"
39609,i,going,"[to, speak, today, about, the, relationship, between, science, and, human, values]"
39610,it,thought,[us]
39611,we,value,[what]
39612,it,tell,[us]
39613,science,answer,[questions]
39614,i,going,"[to, argue, that, this, is, an, illusion, —, that, the, separation, between, science, and, human, values, is, an, illusion, —, and, actually, quite, a, dangerous, one, at, this, point, in, human, history]"
39615,science,give,[foundation]
39616,science,deals,"[to, belong, to, different, spheres]"
39617,values,seem,"[to, belong, to, different, spheres]"
39618,that,tell,[us]
39619,we,have,[obligations]
39620,we,feel,[compassion]
39621,we,misconstrued,[relationship]
39622,you,get,[values]
39623,mothers,feed,[children]
39624,strangers,find,[basis]
39625,they,blame,[neighbors]
39626,we,understand,[truths]
39627,we,going,"[to, talk, about, human, well, -, being, we, are, ,, of, necessity]"
39628,bomber,get,[virgins]
39629,it,changes,[us]
39630,culture,changes,[us]
39631,i,arguing,[what]
39632,we,visualize,[space]
39633,we,access,[that]
39634,these,await,[discovery]
39635,we,access,[that]
39636,minds,structured,[them]
39637,minds,access,[them]
39638,i,saying,[what]
39639,science,guaranteed,"[to, map, this, space]"
39640,we,have,[answers]
39641,day,consult,[supercomputer]
39642,you,have,[child]
39643,we,bomb,[facilities]
39644,you,deduct,[cost]
39645,questions,affect,"[well, being]"
39646,they,have,[answers]
39647,we,find,[them]
39648,teacher,beat,[child]
39649,teacher,raising,"[bruises, blisters]"
39650,teacher,breaking,[skin]
39651,locations,fail,"[to, surprise, you]"
39652,creator,told,[us]
39653,we,spoil,[child]
39654,we,ask,[question]
39655,people,send,[donations]
39656,this,undermine,[morality]
39657,i,tempted,"[to, argue, to, you, that, there, must, be, one, right, food, to, eat]"
39658,that,constitute,[food]
39659,morality,require,[precepts]
39660,you,find,[exception]
39661,we,think,[this]
39662,you,going,"[to, play, good, chess, ,]"
39663,principle,lose,[queen]
39664,it,admits,[exceptions]
39665,fact,change,[that]
39666,this,brings,[us]
39667,you,cover,[them]
39668,we,like,[this]
39669,they,decline,[privilege]
39670,we,know,[little]
39671,we,have,"[that, to, be, non, -, judgmental, about, a, practice, like, this]"
39672,they,want,[whatever]
39673,you,want,"[what, to, do]"
39674,that,represents,[peak]
39675,we,got,[solution]
39676,it,require,[degree]
39677,that,represents,[place]
39678,who,seem,"[to, generally, agree, with, me]"
39679,who,think,"[to, generally, agree, with, me]"
39680,they,have,[answers]
39681,they,got,[answers]
39682,they,made,[analysis]
39683,endurance,separated,[talk]
39684,people,view,[questions]
39685,we,spend,[time]
39686,we,need,[conception]
39687,we,do,[something]
39688,we,value,[differences]
39689,we,have,[someone]
39690,we,appear,"[to, have, a, genuine, difference, of, opinion, about, how, to, profitably, use, one, 's, time]"
39691,he,likes,[chocolate]
39692,he,likes,[vanilla]
39693,that,persuade,[other]
39694,we,do,[this]
39695,you,have,"[edward, witten]"
39696,you,ask,[physicists]
39697,half,tell,[you]
39698,they,like,[question]
39699,i,chose,"[to, view, the, universe, at, a, small, scale]"
39700,i,understand,"[string, theory]"
39701,i,want,"[to, belong, to, any, string, theory, club, that, would, have, me, as, a, member]"
39702,that,have,[me]
39703,we,convinced,[ourselves]
39704,we,convinced,[ourselves]
39705,opinion,has,"[to, count]"
39706,we,convinced,[ourselves]
39707,culture,has,[point]
39708,taliban,have,[point]
39709,world,needs,[what]
39710,them,have,"[beliefs, desires]"
39711,this,transform,[discourse]
39712,we,live,[nothing]
39713,boundaries,mean,"[less, less]"
39714,day,mean,[nothing]
39715,we,respect,[differences]
39716,we,tolerate,[differences]
39717,we,have,"[to, admit, that, these, questions, have, answers]"
39718,questions,have,[answers]
39719,language,seems,"[to, be, really, important, here]"
39720,some,say,[something]
39721,it,helps,"[build, that]"
39722,i,tried,"[to, broach, this, in, a, sentence, ,, watching, the, clock, ticking]"
39723,men,have,[expectations]
39724,you,guaranteed,"[to, be, treated, in, a, certain, way]"
39725,you,veil,[yourself]
39726,anyone,wanted,"[to, wear, a, veil]"
39727,i,think,"[to, be, honest, about, the, constraints, that, these, women, are, placed, under]"
39728,we,want,[whatever]
39729,we,have,"[to, be, honest, about, the, constraints, that, these, women, are, placed, under]"
39730,you,wearing,[burqa]
39731,lot,want,"[to, believe, in, this, concept, of, moral, progress]"
39732,you,reconcile,[that]
39733,i,understood,[you]
39734,you,reconcile,[that]
39735,we,have,"[to, think, the, same]"
39736,what,rolling,[clock]
39737,you,like,"[to, think, of, the, world, ,, balancing, moral, progress, with, richness]"
39738,you,have,"[to, admit, that, we, are, going, to, understand, all, of, the, positive, and, negative, qualities, of, ourselves, in, much, greater, detail]"
39739,we,going,"[to, understand, all, of, the, positive, and, negative, qualities, of, ourselves, in, much, greater, detail]"
39740,we,going,"[to, understand, positive, social, emotion, like, empathy, and, compassion]"
39741,we,going,"[to, understand, the, factors, that, encourage, it, —, whether, they, 're, genetic, ,, whether, they, 're, how, people, talk, to, one, another, ,, whether, they, 're, economic, systems, ,, and, insofar, as, we, begin, to, shine, light, on, that, we, are, inevitably, going, to, converge, on, that, fact, space]"
39742,that,encourage,[it]
39743,we,begin,"[to, shine, light, on]"
39744,we,going,"[to, converge, on, that, fact, space]"
39745,everything,going,"[to, be, up, for, grabs]"
39746,it,going,"[to, be, like, veiling, my, daughter, from, birth]"
39747,who,desire,[women]
39748,i,think,"[to, be, able, to, scan, the, brains, of, everyone, involved, and, actually, interrogate, them]"
39749,we,going,"[to, be, able, to, scan, the, brains, of, everyone, involved, and, actually, interrogate, them]"
39750,people,love,[daughters]
39751,you,love,[someone]
39752,son,going,"[to, go, to, hell]"
39753,he,found,[boyfriend]
39754,i,chopped,[head]
39755,you,feeling,[emotion]
39756,we,have,"[to, talk, about, well, -, being, in, a, larger, context]"
39757,i,love,"[to, continue, for, hours]"
39758,we,have,[that]
39759,we,have,[leaders]
39760,they,writing,[bills]
39761,they,going,"[to, come, maybe, 40,000, pages, of, regulations, ,, total, complexity, ,, which, has, a, dramatically, negative, impact, on, our, life]"
39762,which,has,[impact]
39763,you,face,[blizzard]
39764,you,trying,"[to, get, a, small, business, loan]"
39765,you,face,[blizzard]
39766,we,going,"[what, to, do, about, it]"
39767,i,define,[simplicity]
39768,i,simplifying,[things]
39769,you,understanding,[people]
39770,you,interact,"[people, brands]"
39771,you,going,"[whom, to, do, business, with]"
39772,you,view,[brands]
39773,we,have,"[credit, agreement]"
39774,i,locked,[myself]
39775,i,figured,[content]
39776,i,organized,[document]
39777,i,wrote,[it]
39778,this,checked,"[consumer, credit, lawyers]"
39779,we,have,"[to, stick, with, the, stodgy, lawyers, and, just, have, a, paper, document]"
39780,people,need,[help]
39781,you,see,[example]
39782,you,spent,[dollars]
39783,you,take,"[to, pay, out, that, loan, ,, you, see, ,, over, a, period, of, time, using, the, minimum, payment]"
39784,bank,going,"[to, show, that, to, people]"
39785,it,going,"[to, work]"
39786,it,means,[what]
39787,you,put,[it]
39788,you,force,"[institution, default]"
39789,you,put,[themselves]
39790,ibm,has,[responsibilities]
39791,you,have,[responsibilities]
39792,taxpayers,receives,[notice]
39793,they,had,[that]
39794,i,ran,[it]
39795,that,cover,[percent]
39796,i,run,[it]
39797,irs,introduced,[program]
39798,i,want,"[to, bring, to, your, attention]"
39799,we,see,[complexity]
39800,government,communicate,[way]
39801,we,do,[business]
39802,that,have,[agreements]
39803,we,going,"[to, change, the, world]"
39804,i,thank,[you]
39805,he,heard,[music]
39806,that,had,[strings]
39807,i,telling,[story]
39808,many,know,[that]
39809,career,cut,[affliction]
39810,he,suffered,[breakdown]
39811,he,living,[breakdown]
39812,i,encourage,[all]
39813,music,helped,"[shape, that, bond]"
39814,you,pardon,[pun]
39815,i,met,"[mr, ., ayers]"
39816,he,heard,[performance]
39817,he,came,"[performance, himself]"
39818,he,introduced,[himself]
39819,he,speaking,"[to, make, the, world, series, ,]"
39820,dodgers,going,"[to, make, the, world, series, ,]"
39821,we,talking,[email]
39822,i,got,[email]
39823,nathaniel,refuses,[treatment]
39824,worst,manifest,[themselves]
39825,worst,disappearing,"[themselves, streets]"
39826,worst,wandering,[streets]
39827,we,started,[lesson]
39828,he,had,[kind]
39829,he,lost,[kind]
39830,he,talking,[him]
39831,someone,poisoning,[him]
39832,i,going,"[to, lose, him]"
39833,he,going,"[to, sink, into, one, of, his, states]"
39834,i,ruin,[relationship]
39835,i,started,"[talking, about, scales, and, arpeggios, and, other, exciting, forms, of, didactic, violin, pedagogy]"
39836,i,started,[playing]
39837,i,played,[movement]
39838,my,playing,[music]
39839,he,lifted,[violin]
39840,he,started,"[playing, ear]"
39841,he,asked,[me]
39842,we,started,"[talking, about, music, ,, from, bach, to, beethoven, and, brahms, ,, bruckner, ,, all, the, b, 's, ,, from, bartók, ,, all, the, way, up, to, esa, -, pekka, salonen]"
39843,he,had,[knowledge]
39844,i,share,[that]
39845,man,transformed,[man]
39846,music,changes,[us]
39847,him,take,"[thoughts, delusions]"
39848,him,shape,[them]
39849,we,made,[music]
39850,we,take,[something]
39851,reality,reaches,[all]
39852,reality,moves,[us]
39853,reality,inspires,"[all, us, us]"
39854,reality,unites,[us]
39855,music,brought,[him]
39856,power,brought,[him]
39857,that,understood,[him]
39858,that,recognized,[talents]
39859,that,respected,[him]
39860,i,make,[music]
39861,he,reminds,[me]
39862,giussani,thank,[you]
39863,i,going,"[to, play, something, that, i, shamelessly, stole, from, cellists]"
39864,i,stole,[that]
39865,i,picked,[that]
