,subject,verb,object
13041,i,leave,[house]
13042,i,tell,[people]
13043,i,tell,[people]
13044,i,have,[breakdown]
13045,i,have,[slide]
13046,that,say,[breakdown]
13047,they,put,[thing]
13048,we,go,"[to, be, talking, about, 600, ,, 700, people]"
13049,me,ask,[something]
13050,i,say,"[remember, when, we, 'd, leave, a, really, bad, message, on, our, ex, -, boyfriend, 's, answering, machine]"
13051,we,leave,[message]
13052,we,have,"[to, break, into, his, dorm, room]"
13053,we,erase,[tape]
13054,you,do,[what]
13055,you,bring,[this]
13056,you,lose,[mind]
13057,i,look,"[to, try, to, break, in, and, steal, the, video, before, they, put, it, on, youtube]"
13058,she,say,"[to, try, to, break, in, and, steal, the, video, before, they, put, it, on, youtube]"
13059,you,go,"[to, try, to, break, in, and, steal, the, video, before, they, put, it, on, youtube]"
13060,they,put,[it]
13061,i,look,"[something, being, more, prophetic, than, dramatic]"
13062,i,say,[something]
13063,i,end,"[being, more, prophetic, than, dramatic]"
13064,i,have,"[contingency, plan]"
13065,i,learn,[something]
13066,i,want,"[to, talk, about, what, i, 've, learned]"
13067,i,learn,[what]
13068,i,learn,[that]
13069,i,let,[warning]
13070,me,ask,[you]
13071,i,give,[warning]
13072,i,train,[you]
13073,i,wait,[you]
13074,you,raise,[hand]
13075,me,ask,[question]
13076,you,saw,[vulnerability]
13077,i,define,[vulnerability]
13078,it,fuel,[lives]
13079,i,get,[lot]
13080,everyone,fortune,[companies]
13081,we,love,"[ted, talk]"
13082,we,appreciate,[it]
13083,you,mention,"[vulnerability, shame]"
13084,you,like,[what]
13085,i,go,"[to, be, really, honest, with, you]"
13086,i,give,[example]
13087,parents,buy,[that]
13088,i,hear,[what]
13089,who,have,[breakdown]
13090,she,look,[this]
13091,she,do,[this]
13092,we,watch,[talk]
13093,we,read,[book]
13094,we,rename,[ourselves]
13095,i,go,"[to, leave, that, shame, stuff, behind]"
13096,i,spend,[years]
13097,i,start,"[writing, and, talking, about, vulnerability]"
13098,one,want,"[to, talk, about, it]"
13099,you,do,[what]
13100,i,study,[shame]
13101,i,see,[you]
13102,you,get,"[to, dance, with, the, one, who, brung, ya]"
13103,who,brung,[ya]
13104,i,want,"[to, walk, you, in, to, shame]"
13105,analysts,call,"[shame, swampland]"
13106,we,go,"[to, walk, in]"
13107,we,hear,[call]
13108,i,think,[call]
13109,we,hear,[that]
13110,people,start,"[talking, about, privilege]"
13111,they,paralyze,[shame]
13112,we,hear,[solution]
13113,you,fix,[problem]
13114,they,teach,[folks]
13115,they,teach,[them]
13116,folks,need,[checklists]
13117,i,have,"[to, write, down, the, name, of, this, ted, fellow]"
13118,i,mess,[it]
13119,ted,fellows,[day]
13120,i,saw,[need]
13121,i,do,[what]
13122,i,make,[it]
13123,i,wait,"[to, tell, people, this]"
13124,i,do,[it]
13125,world,understand,[that]
13126,that,save,"[me, theodore, roosevelt]"
13127,doer,do,[things]
13128,he,fall,[things]
13129,you,walk,[hand]
13130,you,put,[hand]
13131,you,think,[hand]
13132,i,go,"[to, try, this]"
13133,you,finish,[mba]
13134,wife,leave,[you]
13135,i,know,[things]
13136,dad,pay,[attention]
13137,you,make,[cfo]
13138,we,quiet,[it]
13139,i,go,"[to, do, this]"
13140,we,see,"[pointing, and, laughing]"
13141,shame,drive,[tapes]
13142,you,talk,[it]
13143,you,think,[tapes]
13144,i,do,[something]
13145,you,do,[something]
13146,i,make,[mistake]
13147,i,make,[mistake]
13148,you,need,"[what, to, know]"
13149,you,need,"[what, to, know, more]"
13150,we,do,"[to, do, up, against, who, we, want, to, be]"
13151,we,fail,"[to, do, up, against, who, we, want, to, be]"
13152,we,want,"[who, to, be]"
13153,you,need,"[to, know, about, shame]"
13154,it,go,"[to, feel, the, same]"
13155,everyone,know,[wash]
13156,who,experience,[shame]
13157,who,have,[capacity]
13158,i,have,[shame]
13159,i,opt,[shame]
13160,you,have,[shame]
13161,shame,feel,[gender]
13162,it,organize,[gender]
13163,i,give,[you]
13164,i,put,[wash]
13165,i,pack,[lunches]
13166,i,hand,[kisses]
13167,i,bring,[bacon]
13168,i,know,[you]
13169,commercial,sell,"[perfume, that]"
13170,i,guarantee,[you]
13171,it,move,[lot]
13172,we,suppose,"[who, to, be]"
13173,i,interview,[men]
13174,you,mention,[men]
13175,i,study,[men]
13176,he,say,"[because, you, say, to, reach, out, ,, tell, our, story, ,, be, vulnerable]"
13177,you,say,"[to, reach, out]"
13178,you,see,[books]
13179,i,start,"[interviewing, men, and, asking, questions]"
13180,i,learn,[what]
13181,you,show,[woman]
13182,i,show,[woman]
13183,who,do,[work]
13184,you,show,[man]
13185,who,have,[it]
13186,she,do,[it]
13187,i,unload,[dishwasher]
13188,i,show,[guy]
13189,who,do,[lot]
13190,we,have,"[to, understand, how, it, affects, us, and, how, it, affects, the, way, we, 're, parenting, ,, the, way, we, 're, working, ,, the, way, we, 're, looking, at, each, other]"
13191,it,affect,[us]
13192,it,affect,[way]
13193,women,need,"[what, to, do, to, conform, to, female, norms]"
13194,men,need,"[what, to, do, to, conform, with, male, norms]"
13195,we,go,"[to, find, our, way, back, to, each, other]"
13196,we,have,"[to, understand, and, know, empathy]"
13197,you,put,[shame]
13198,it,need,[things]
13199,you,put,[amount]
13200,you,douse,[it]
13201,i,leave,[you]
13202,we,go,"[to, find, our, way, back, to, each, other]"
13203,vulnerability,go,"[to, be, that, path]"
13204,i,do,[life]
13205,i,go,"[to, go, in, there, and, kick, some, ass, when, i, 'm, bulletproof, and, when, i, 'm, perfect]"
13206,we,want,"[what, to, see]"
13207,we,want,"[to, be, with, you, and, across, from, you]"
13208,we,want,"[to, dare, greatly]"
13209,i,appreciate,[it]
13210,i,go,[one]
13211,you,have,[nerd]
13212,you,get,[one]
13213,engineers,change,[world]
13214,i,like,"[to, tell, you, about, a, magical, place, called, darpa, where, scientists, and, engineers, defy, the, impossible, and, refuse, to, fear, failure]"
13215,engineers,defy,[impossible]
13216,engineers,refuse,"[to, fear, failure]"
13217,you,remove,[fear]
13218,you,want,"[to, know, how]"
13219,you,attempt,"[what, to, do]"
13220,you,ask,[question]
13221,you,ask,[it]
13222,you,begin,"[to, understand, how, the, fear, of, failure, constrains, you, ,, how, it, keeps, us, from, attempting, great, things, ,, and, life, gets, dull]"
13223,fear,constrain,[you]
13224,it,keep,[us]
13225,life,get,[us]
13226,things,stop,[happening]
13227,things,happen,[happening]
13228,things,stop,[happening]
13229,i,discourage,[fear]
13230,that,constrain,[us]
13231,path,have,[failure]
13232,testing,feel,[part]
13233,we,surpass,[ourselves]
13234,we,build,[aircraft]
13235,wright,power,[airplane]
13236,flight,last,[feet]
13237,flight,cover,[feet]
13238,experts,coin,[term]
13239,it,have,"[s, two]"
13240,they,have,[trouble]
13241,we,get,[images]
13242,we,get,[data]
13243,it,take,[lot]
13244,we,want,"[to, fly, faster, and, farther]"
13245,we,have,"[to, believe, in, impossible, things]"
13246,we,have,"[to, refuse, to, fear, failure]"
13247,we,burn,[airfoil]
13248,we,fly,[it]
13249,we,fly,[it]
13250,we,try,[to]
13251,iv,have,[impulse]
13252,we,have,"[to, bleed, it, off, by, flying, the, rocket, at, an, 89, degree, angle, of, attack, for, portions, of, the, trajectory]"
13253,stage,have,[camera]
13254,we,call,[it]
13255,we,change,"[aspect, ratio]"
13256,we,collect,"[flight, data]"
13257,you,learn,"[to, fly, at, mach, 20, unless, you, fly]"
13258,glider,take,"[minutes, seconds]"
13259,we,want,"[to, fly, in, this, room, or, places, where, humans, ca, n't, go]"
13260,we,need,[aircraft]
13261,it,weigh,"[aa, battery]"
13262,it,eat,[nectar]
13263,we,fear,[failure]
13264,we,make,[things]
13265,that,run,[stairs]
13266,that,climb,[stairs]
13267,gecko,support,"[body, weight]"
13268,millimeter,have,[structures]
13269,they,use,"[to, help, it, grip, to, surfaces, using, intermolecular, forces]"
13270,we,manufacture,[structures]
13271,that,mimic,[hairs]
13272,we,make,[millions]
13273,we,watch,[movies]
13274,we,build,[machines]
13275,we,make,[metals]
13276,you,make,[car]
13277,people,lift,[that]
13278,it,have,"[crash, worthiness]"
13279,bolt,heat,[air]
13280,we,use,[pulses]
13281,pulses,form,[thoughts]
13282,tim,use,[thoughts]
13283,human,control,[robot]
13284,tim,hold,[hand]
13285,that,save,[life]
13286,plants,make,[millions]
13287,that,solve,[problems]
13288,experts,solve,[that]
13289,gamers,solve,[structure]
13290,gamers,solve,[it]
13291,they,connect,[internet]
13292,others,connect,[it]
13293,others,use,[it]
13294,they,change,[fate]
13295,us,amplify,"[voices, power]"
13296,it,have,[beginnings]
13297,overflow,crash,[system]
13298,they,challenge,[perspectives]
13299,they,remind,[us]
13300,we,change,[world]
13301,we,defy,[impossible]
13302,we,refuse,"[to, fear, failure]"
13303,they,remind,[us]
13304,we,have,"[nerd, power]"
13305,you,be,[things]
13306,you,build,[things]
13307,you,jump,[things]
13308,engineers,change,[world]
13309,you,attempt,"[what, to, do]"
13310,i,want,"[to, say]"
13311,it,suppose,"[to, be, hard]"
13312,someone,solve,[problem]
13313,someone,step,"[hand, let, me, help, you, believe]"
13314,someone,fear,"[hand, let, me, help, you, believe]"
13315,someone,take,[hand]
13316,someone,say,"[let, me, help, you, believe]"
13317,harley,do,[that]
13318,i,saw,[jason]
13319,he,saw,"[highs, lows, celebrations, disappointments]"
13320,jason,sit,[email]
13321,he,write,[email]
13322,he,hit,[send]
13323,it,make,[difference]
13324,i,need,"[to, reconnect, with, that, feeling]"
13325,i,remember,[words]
13326,applause,thank,[you]
13327,i,have,[couple]
13328,we,fly,[it]
13329,we,lose,[it]
13330,you,plan,"[to, open, up, to, passenger, service, from, new, york, to, long, beach, anytime, soon]"
13331,you,picture,"[what, glider]"
13332,used,determine,[military]
13333,we,get,"[to, fly, it, first]"
13334,you,start,[sequence]
13335,you,have,"[to, revisit, these, questions, over, time]"
13336,folks,try,[designs]
13337,it,take,[prototypes]
13338,we,talk,[them]
13339,you,see,[them]
13340,some,craze,[geek]
13341,we,do,[what]
13342,us,do,[work]
13343,we,do,[that]
13344,we,have,"[to, be, ,, of, course, ,, mindful, and, responsible, of, how, the, technology, is, developed, and, ultimately, used]"
13345,we,close,[eyes]
13346,you,persuade,[people]
13347,i,imagine,"[doing, your, job]"
13348,you,ask,[questions]
13349,you,answer,[them]
13350,i,have,[answers]
13351,you,have,"[lift, seriousness]"
13352,it,mean,[what]
13353,i,go,[questions]
13354,people,ask,[questions]
13355,village,give,[lodgings]
13356,they,give,[me]
13357,girl,happen,"[to, be, the, only, girl, in, the, entire, village, who, had, made, it, to, the, ninth, grade]"
13358,who,make,[it]
13359,mother,tell,[women]
13360,mother,come,[daughter]
13361,leymah,kneel,[daughter]
13362,leymah,say,[daughter]
13363,mother,take,[daughter]
13364,i,afford,[to]
13365,i,go,[me]
13366,they,ask,[me]
13367,chief,have,[girl]
13368,mother,die,[idea]
13369,one,have,[idea]
13370,i,buy,[clothes]
13371,i,buy,[doll]
13372,i,wish,"[to, go, with, you]"
13373,i,wish,"[to, go, to, school]"
13374,i,have,[idea]
13375,minister,call,[me]
13376,i,have,[old]
13377,you,bring,[home]
13378,we,have,[homes]
13379,she,rap,[grandfather]
13380,i,wish,"[to, be, well]"
13381,i,wish,"[to, go, to, school]"
13382,woman,stand,[testimony]
13383,woman,give,[testimony]
13384,mother,die,[testimony]
13385,she,get,[it]
13386,director,ask,[her]
13387,fate,have,[sex]
13388,we,have,"[policies, instruments, work, leaders]"
13389,people,make,[commitments]
13390,we,protect,[children]
13391,.,have,[convention]
13392,we,hear,[things]
13393,we,want,"[to, get, them, globally]"
13394,you,wake,[condoms]
13395,you,see,[condoms]
13396,someone,ask,[me]
13397,we,need,"[to, bridge, the, disconnect, between, our, generation, and, the, generation, of, young, women]"
13398,you,have,"[nobel, laureates]"
13399,we,create,[space]
13400,we,go,[space]
13401,all,do,[space]
13402,we,create,[space]
13403,you,unlock,[leaders]
13404,some,take,[steps]
13405,she,find,[money]
13406,she,sell,[water]
13407,she,sell,[drinks]
13408,she,sell,"[recharge, cards]"
13409,she,take,[money]
13410,she,put,[it]
13411,she,take,[money]
13412,girl,have,[son]
13413,girl,start,[movement]
13414,i,fulfill,[wish]
13415,i,fail,"[to, fulfill, the, wish, of, those, two, girls]"
13416,i,fail,"[to, do, this]"
13417,i,do,[this]
13418,women,come,[dictator]
13419,women,protest,[dictator]
13420,woman,wish,"[to, go, to, school]"
13421,we,set,[foundation]
13422,we,give,"[year, scholarships]"
13423,we,see,[that]
13424,i,have,[much]
13425,girls,have,"[wishes, wish, wish]"
13426,they,ask,[us]
13427,they,hold,[that]
13428,you,see,[what]
13429,that,trouble,[you]
13430,i,ask,"[to, lead, the, liberian, reconciliation, initiative]"
13431,i,do,[tours]
13432,i,see,[girls]
13433,you,have,[all]
13434,what,trouble,[me]
13435,i,want,"[to, be, the, only, one, at, this, place]"
13436,i,want,"[to, look, back, 20, years, from, now, and, see, that, there, 's, another, liberian, girl, ,, ghanaian, girl, ,, nigerian, girl, ,, ethiopian, girl, standing, on, this, ted, stage]"
13437,i,see,[them]
13438,it,take,[lot]
13439,ca,tell,[thing]
13440,you,see,"[that, happening]"
13441,i,tell,[things]
13442,i,see,"[that, happening]"
13443,we,find,[girls]
13444,we,take,[50]
13445,we,work,[50]
13446,girls,band,"[group, campaign]"
13447,girls,form,[group]
13448,girls,launch,[campaign]
13449,they,do,[that]
13450,who,have,[seat]
13451,liberia,have,[one]
13452,girls,start,"[engaging, him]"
13453,we,vote,[you]
13454,they,enable,[us]
13455,bricks,take,[place]
13456,you,have,"[to, be, an, engineer, to, make, beautiful, houses, ,, beautiful, bridges, ,, beautiful, buildings]"
13457,lego,take,[block]
13458,lego,make,[it]
13459,that,take,[us]
13460,you,build,[circuits]
13461,i,accept,[this]
13462,i,decide,"[to, change, that]"
13463,i,start,"[exploring, this, idea, of, how, to, put, the, power, of, engineers, in, the, hands, of, artists, and, designers]"
13464,i,start,[littlebits]
13465,me,show,[you]
13466,you,need,"[to, do]"
13467,you,snap,[blue]
13468,you,start,"[making, larger, circuits]"
13469,you,put,[blue]
13470,you,make,[light]
13471,you,put,[knob]
13472,you,make,[dimmer]
13473,you,switch,[knob]
13474,you,make,[blinker]
13475,you,add,[buzzer]
13476,you,create,"[noise, machine]"
13477,i,go,"[to, stop, that]"
13478,you,program,"[using, very, simple, intuitive, gestures]"
13479,you,turn,[knob]
13480,we,want,"[to, make, every, single, interaction, in, the, world, into, a, ready, -, to, -, use, brick]"
13481,we,give,[littlebits]
13482,they,start,"[to, understand, the, electronics, around, them, from, everyday, that, they, do, n't, learn, at, schools]"
13483,door,stay,"[to, touch]"
13484,ipod,respond,"[to, touch]"
13485,we,take,[littlebits]
13486,we,have,[designers]
13487,we,have,"[geordie, making]"
13488,we,take,[littlebits]
13489,we,give,[them]
13490,we,tell,[them]
13491,we,want,"[to, make, this, material, accessible, to, everyone]"
13492,you,go,"[design, files, them]"
13493,you,download,"[design, files]"
13494,you,make,[them]
13495,we,want,"[to, encourage, a, world, of, creators, ,, of, inventors, ,, of, contributors, ,, because, this, world, that, we, live, in, ,, this, interactive, world, ,, is, ours]"
13496,i,love,[this]
13497,you,have,[it]
13498,i,embody,[paradox]
13499,who,love,"[getting, texts, who, 's, going, to, tell, you, that, too, many, of, them, can, be, a, problem]"
13500,who,go,"[to, tell, you, that, too, many, of, them, can, be, a, problem]"
13501,reminder,bring,[me]
13502,i,give,[tedtalk]
13503,i,write,[book]
13504,that,celebrate,[life]
13505,we,explore,[aspects]
13506,what,excite,[me]
13507,we,use,"[to, live, better, lives, in, the, real, world]"
13508,we,learn,[what]
13509,she,sleep,"[i., book]"
13510,she,do,[i.]
13511,i,write,[book]
13512,that,get,[me]
13513,it,take,[places]
13514,we,want,"[to, go]"
13515,i,study,[technologies]
13516,i,interview,"[hundreds, hundreds]"
13517,i,find,[what]
13518,we,do,[what]
13519,we,do,[things]
13520,people,text,[email]
13521,people,do,[email]
13522,children,deny,[attention]
13523,i,study,[this]
13524,we,remove,[ourselves]
13525,we,go,[ourselves]
13526,we,set,[ourselves]
13527,people,want,"[to, be, with, each, other, ,]"
13528,they,want,"[to, be]"
13529,people,want,"[to, customize, their, lives]"
13530,they,want,"[to, go, in, and, out, of, all, the, places, they, are]"
13531,they,put,[attention]
13532,you,want,"[to, go, to, that, board, meeting]"
13533,you,want,"[to, pay, attention, to, the, bits, that, interest, you]"
13534,that,interest,[you]
13535,you,end,"[hiding, from, each, other]"
13536,he,have,[colleagues]
13537,he,stop,"[to, talk, to, anybody]"
13538,he,want,"[to, interrupt, his, colleagues]"
13539,he,stop,[himself]
13540,he,say,[himself]
13541,i,tell,[truth]
13542,who,want,"[to, be, interrupted]"
13543,i,think,[things]
13544,i,want,[to]
13545,i,do,[things]
13546,people,get,[enough]
13547,they,have,[other]
13548,i,call,[it]
13549,who,need,"[to, develop, face, -, to, -, face, relationships]"
13550,who,use,[texting]
13551,i,like,"[to, learn, how, to, have, a, conversation]"
13552,i,ask,[people]
13553,i,tell,[you]
13554,it,take,[place]
13555,you,control,[place]
13556,you,go,"[what, to, say]"
13557,us,present,[self]
13558,we,want,"[to, be]"
13559,we,get,"[to, edit]"
13560,that,mean,"[to, edit]"
13561,we,get,"[to, delete]"
13562,that,mean,"[to, edit]"
13563,we,clean,[them]
13564,we,sacrifice,[conversation]
13565,we,seem,"[to, forget, this]"
13566,we,seem,"[to, stop, caring]"
13567,colbert,ask,[question]
13568,i,love,[you]
13569,i,get,[text]
13570,we,use,[conversations]
13571,it,compromise,[capacity]
13572,i,see,[what]
13573,people,share,[wish]
13574,wish,reflect,[truth]
13575,i,learn,[that]
13576,us,want,"[to, spend, time, with, machines, that, seem, to, care, about, us]"
13577,that,seem,"[to, care, about, us]"
13578,we,develop,[robots]
13579,they,call,[them]
13580,that,design,"[to, be, companions]"
13581,we,lose,[confidence]
13582,i,work,[robots]
13583,i,bring,[robots]
13584,that,design,"[to, give, the, elderly, the, feeling, that, they, were, understood]"
13585,who,lose,[child]
13586,it,seem,"[to, be, looking, in, her, eyes]"
13587,it,seem,"[to, be, following, the, conversation]"
13588,it,comfort,[her]
13589,woman,try,"[to, make, sense, of, her, life, with, a, machine, that, had, no, experience, of, the, arc, of, a, human, life]"
13590,that,have,[experience]
13591,people,experience,"[pretend, empathy]"
13592,woman,experience,"[pretend, empathy]"
13593,it,face,[death]
13594,it,know,[life]
13595,woman,take,[comfort]
13596,i,find,"[it, one]"
13597,i,felt,[myself]
13598,we,expect,"[more, less]"
13599,i,ask,[myself]
13600,we,design,[technologies]
13601,that,give,[illusion]
13602,phones,change,"[minds, hearts]"
13603,they,offer,[fantasies]
13604,we,put,[attention]
13605,that,need,"[to, be, solved]"
13606,people,try,"[to, solve, it, by, connecting]"
13607,it,express,[problem]
13608,it,solve,[problem]
13609,connection,change,[way]
13610,it,shape,[way]
13611,we,use,[technology]
13612,we,have,[them]
13613,i,have,[feeling]
13614,i,want,"[to, make, a, call]"
13615,i,want,"[to, have, a, feeling]"
13616,i,need,"[to, send, a, text]"
13617,we,have,[connection]
13618,we,feel,[ourselves]
13619,we,do,[what]
13620,we,connect,"[more, more]"
13621,we,set,[ourselves]
13622,you,cultivate,"[capacity, ability]"
13623,you,find,[yourself]
13624,you,reach,[attachments]
13625,you,form,[attachments]
13626,we,have,[capacity]
13627,we,use,[them]
13628,we,go,"[to, be, more, lonely]"
13629,we,teach,[children]
13630,they,go,"[to, know, how, to, be, lonely]"
13631,who,make,[most]
13632,use,take,[us]
13633,it,cost,[us]
13634,talking,spoil,[romance]
13635,we,grow,[it]
13636,we,see,[it]
13637,we,use,[it]
13638,we,build,[it]
13639,we,develop,[relationship]
13640,i,see,[steps]
13641,we,have,[time]
13642,we,have,[time]
13643,we,need,"[to, listen, to, each, other, ,, including, to, the, boring, bits]"
13644,we,stumble,[words]
13645,we,hesitate,[words]
13646,we,lose,[words]
13647,we,reveal,[ourselves]
13648,technology,make,[bid]
13649,we,care,"[bid, opportunity]"
13650,it,give,[opportunity]
13651,we,have,[everything]
13652,we,need,"[to, start]"
13653,we,have,[other]
13654,we,have,[chance]
13655,we,recognize,[vulnerability]
13656,it,take,[something]
13657,it,promise,[something]
13658,friends,love,[body]
13659,friends,love,[life]
13660,we,spend,[evening]
13661,fantasies,cost,[us]
13662,we,need,"[to, focus, on, the, many, ,, many, ways, technology, can, lead, us, back, to, our, real, lives, ,, our, own, bodies, ,, our, own, communities, ,, our, own, politics, ,, our, own, planet]"
13663,technology,lead,[us]
13664,they,need,[us]
13665,we,use,[technology]
13666,i,call,[myself]
13667,i,train,[background]
13668,i,have,[background]
13669,i,transform,[it]
13670,i,explore,[skin]
13671,technology,transform,[body]
13672,which,augment,"[touch, dresses]"
13673,i,start,[experiments]
13674,i,start,[collaboration]
13675,he,look,[ourselves]
13676,we,use,[ourselves]
13677,we,transform,[apartments]
13678,we,create,[imagery]
13679,we,discuss,[idea]
13680,that,take,[form]
13681,i,set,[studio]
13682,i,wrap,[myself]
13683,i,find,[way]
13684,i,introduce,"[technology, coexists]"
13685,she,explore,"[technology, coexists]"
13686,we,identify,[that]
13687,we,make,"[music, video]"
13688,you,merge,[biology]
13689,i,remember,"[reading, about, this, idea, of, being, able, to, reprogram, biology, ,, in, the, future]"
13690,that,imagine,[way]
13691,we,reprogram,"[body, odor]"
13692,we,modify,"[body, odor, it]"
13693,we,enhance,[it]
13694,that,change,[way]
13695,we,attract,[partners]
13696,i,work,[perfume]
13697,i,create,[perfume]
13698,you,eat,[that]
13699,fragrance,come,[perfume]
13700,it,blow,[way]
13701,it,provide,[format]
13702,it,redefine,[role]
13703,bodies,become,[role]
13704,i,learn,"[threads, connections]"
13705,i,see,"[threads, connections]"
13706,that,make,[sense]
13707,i,have,[ideas]
13708,that,connect,[ideas]
13709,i,create,"[limitless, boundless, platform]"
13710,i,want,[whatever]
13711,laughter,thank,[you]
13712,you,catch,[me]
13713,i,go,"[what, to, do, with, my, life]"
13714,i,tell,[you]
13715,i,pass,"[hanyu, shuiping, kaoshi]"
13716,i,go,"[to, go, study, law, in, beijing]"
13717,i,go,"[to, improve, u.s.-china, relations, through, top, -, down, policy, changes, and, judicial, system, reforms]"
13718,i,have,[plan]
13719,i,think,[plan]
13720,it,have,[anything]
13721,it,have,[impact]
13722,i,hear,[impact]
13723,i,have,"[to, take, a, banjo, with, me, to, china]"
13724,i,buy,[banjo]
13725,i,throw,[it]
13726,i,travel,[it]
13727,i,learn,[bunch]
13728,i,end,[bunch]
13729,you,want,"[to, jam]"
13730,i,pick,[banjo]
13731,i,play,[songs]
13732,i,know,[that]
13733,executive,walk,[me]
13734,executive,invite,[me]
13735,i,tell,[you]
13736,i,write,[songs]
13737,i,play,[thousands]
13738,i,see,[power]
13739,i,see,[power]
13740,i,see,[it]
13741,it,go,"[to, fall, out, of, their, heads]"
13742,they,come,[story]
13743,they,have,[story]
13744,they,come,[girl]
13745,chicken,go,[girl]
13746,they,adopt,[girl]
13747,i,tell,[you]
13748,they,roar,[music]
13749,she,sing,[music]
13750,i,see,[power]
13751,i,sing,[song]
13752,mom,sing,[that]
13753,she,start,"[singing, her, song]"
13754,tears,roll,[cheeks]
13755,i,start,"[to, cry]"
13756,that,keep,[us]
13757,i,want,"[to, dwell, in, that, light, with, you, and, with, everyone]"
13758,relations,need,[lawyer]
13759,i,study,"[origins, evolution]"
13760,i,hope,"[to, better, understand, the, evolutionary, vulnerabilities, of, our, bodies, ,, so, that, we, can, improve, and, better, manage, our, health, in, the, future]"
13761,we,improve,[health]
13762,we,manage,[health]
13763,we,reconstruct,[genome]
13764,challenges,cause,[mutations]
13765,all,have,[component]
13766,we,need,"[to, move, past, studies, of, the, human, genome, alone, and, towards, a, more, holistic, approach, to, human, health, in, the, past]"
13767,we,study,[what]
13768,all,decompose,"[health, information]"
13769,skeleton,have,"[health, information]"
13770,coprolites,fossilize,[feces]
13771,you,learn,[lot]
13772,i,put,[team]
13773,many,know,[it]
13774,dentist,clean,"[what, teeth]"
13775,we,find,[it]
13776,we,find,[it]
13777,they,look,"[muscle, cells]"
13778,they,find,[what]
13779,they,find,"[muscle, cells]"
13780,we,want,"[what, to, do]"
13781,we,apply,[technology]
13782,we,get,[resolution]
13783,we,find,[what]
13784,we,find,[bacteria]
13785,that,inhabit,"[nasal, passages, mouth]"
13786,we,find,[proteins]
13787,we,find,[bacteria]
13788,that,inhabit,[systems]
13789,it,give,[access]
13790,we,find,[bacteria]
13791,that,inhabit,[gut]
13792,we,gain,[access]
13793,we,generate,[quantities]
13794,we,use,[that]
13795,we,use,[that]
13796,we,learn,"[to, make, us, sick]"
13797,they,continue,"[to, make, us, sick]"
13798,i,convince,[you]
13799,i,like,"[to, ask, you, to, please, think, twice, before, you, go, home, and, brush, your, teeth]"
13800,you,go,[teeth]
13801,you,brush,[teeth]
13802,lot,think,[sexting]
13803,you,see,[that]
13804,kids,send,"[to, translate, the, abbreviations, lol, ,, lmao, ,, hmu]"
13805,kids,try,"[to, translate, the, abbreviations, lol, ,, lmao, ,, hmu]"
13806,i,help,[you]
13807,teenager,send,"[text, messages]"
13808,she,open,[one]
13809,texting,have,[rate]
13810,you,ask,[her]
13811,she,read,[text]
13812,i,know,[this]
13813,we,pivot,"[focusing, on, text, messaging]"
13814,we,start,"[focusing, on, text, messaging]"
13815,we,find,[it]
13816,we,find,[consequence]
13817,we,get,"[text, messages]"
13818,i,want,"[to, go, to, school, today]"
13819,boys,call,[me]
13820,he,stop,"[raping, me]"
13821,he,tell,[me]
13822,we,receive,[that]
13823,i,forget,[day]
13824,we,get,"[text, message]"
13825,we,need,"[to, build, a, crisis, text, hotline]"
13826,we,do,[what]
13827,we,do,[change]
13828,kids,send,"[text, messages]"
13829,they,send,[them]
13830,one,hear,[you]
13831,we,help,[millions]
13832,i,want,"[to, prevent, this, shit, from, happening]"
13833,police,do,[it]
13834,it,use,"[police, work]"
13835,they,start,"[crime, mapping]"
13836,they,start,"[following, and, watching, petty, thefts, ,, summonses, ,, all, kinds, of, things, —, charting, the, future, essentially]"
13837,they,find,[things]
13838,you,see,"[crystal, meth]"
13839,you,add,"[police, presence]"
13840,you,curb,[spate]
13841,that,cost,[lots]
13842,that,take,[lots]
13843,you,inform,[legislation]
13844,you,inform,"[school, policy]"
13845,you,have,[problem]
13846,you,see,"[impact, speech]"
13847,somebody,give,[that]
13848,facebook,mine,[friend]
13849,me,buy,[diapers]
13850,girl,stop,"[cutting, in, the, bathroom]"
13851,girl,help,[girl]
13852,father,rap,[her]
13853,we,divide,[space]
13854,we,know,[distinctions]
13855,what,translate,[space]
13856,we,do,[this]
13857,that,have,[300]
13858,we,eat,[space]
13859,we,live,[space]
13860,it,teach,[thing]
13861,you,have,"[to, erase, the, distinctions, between, architecture, ,, urbanism, ,, landscape, ,, media, design, and, so, on]"
13862,citizens,voice,[discontent]
13863,citizens,show,[power]
13864,moments,take,[place]
13865,king,give,[that]
13866,you,have,"[to, say]"
13867,that,line,[it]
13868,they,have,[relationships]
13869,you,see,"[dinosaurs, insects, collections]"
13870,you,talk,"[dinosaurs, insects, collections]"
13871,art,insert,[itself]
13872,we,begin,"[to, think, about, it]"
13873,we,evolve,[mission]
13874,it,have,[reach]
13875,it,have,[interdisciplinarity]
13876,it,have,[informality]
13877,hirshhorn,have,"[to, expand, or, appropriate, a, site, for, a, contemporary, ,, deployable, structure]"
13878,architects,love,"[to, hate, it]"
13879,it,get,[void]
13880,it,get,[void]
13881,hirshhorn,open,"[louise, huxstable]"
13882,it,take,[landscape]
13883,it,take,[space]
13884,it,take,[language]
13885,one,inhabit,[space]
13886,it,have,"[to, be, different, from, the, buildings, there]"
13887,it,have,"[to, be, something, entirely, different]"
13888,it,have,"[to, be, air]"
